player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.number,player.position,player.photo
24810,J. Córdoba,Jhon Andrés,Córdoba Copete,32,1993-05-11,Istimina,Colombia,Colombia,188 cm,85 kg,9,Attacker,https://media.api-sports.io/football/players/24810.png
90513,S. Pienaar,Steven,Pienaar,43,1982-03-17,Johannesburg,South Africa,South Africa,170 cm,71 kg,,Midfielder,https://media.api-sports.io/football/players/90513.png
25308,Julian Schieber,Julian,Schieber,36,1989-02-13,Backnang,Germany,Germany,186 cm,85 kg,,Attacker,https://media.api-sports.io/football/players/25308.png
19075,Moritz Leitner,Moritz,Leitner,32,1992-12-08,München,Germany,Germany,174 cm,69 kg,,Midfielder,https://media.api-sports.io/football/players/19075.png
89038,T. Hajnal,Tamás,Hajnal,44,1981-03-15,Esztergom,Hungary,Hungary,168 cm,67 kg,,Midfielder,https://media.api-sports.io/football/players/89038.png
25325,N. Şahin,Nuri,Şahin,36,1988-09-05,Lüdenscheid,Germany,Turkey,180 cm,73 kg,,Midfielder,https://media.api-sports.io/football/players/25325.png
966,S. Bender,Sven,Bender,36,1989-04-27,Rosenheim,Germany,Germany,186 cm,80 kg,,Defender,https://media.api-sports.io/football/players/966.png
114793,M. Petrić,Mladen,Petrić,44,1981-01-01,Dubrave,Bosnia and Herzegovina,Croatia,184 cm,81 kg,,Attacker,https://media.api-sports.io/football/players/114793.png
105800,T. Rosický,Tomáš,Rosický,44,1980-10-04,Praha,Czech Republic,Czech Republic,178 cm,65 kg,,Midfielder,https://media.api-sports.io/football/players/105800.png
26306,Gonzalo Castro Randon,Gonzalo,Castro Randon,38,1987-06-11,Wuppertal,Germany,Germany,172 cm,72 kg,,Midfielder,https://media.api-sports.io/football/players/26306.png
25415,D. Ginczek,Daniel,Ginczek,34,1991-04-13,Arnsberg,Germany,Germany,191 cm,85 kg,10,Attacker,https://media.api-sports.io/football/players/25415.png
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,40,1984-11-13,San Fernando de la Buena Vista,Argentina,Paraguay,187 cm,83 kg,20,Attacker,https://media.api-sports.io/football/players/6188.png
46695,A. Ramos,Gustavo Adrián,Ramos Vásquez,39,1986-01-22,Santander de Quilichao,Colombia,Colombia,186 cm,78 kg,20,Attacker,https://media.api-sports.io/football/players/46695.png
21,Paco Alcácer,Francisco,Alcácer García,32,1993-08-30,Torrent,Spain,Spain,175 cm,72 kg,9,Attacker,https://media.api-sports.io/football/players/21.png
22,J. Bruun Larsen,Jacob,Bruun Larsen,27,1998-09-19,Lyngby,Denmark,Denmark,183 cm,77 kg,34,Attacker,https://media.api-sports.io/football/players/22.png
30772,K. Günter,Koray,Günter,31,1994-08-16,Höxter,Germany,Germany,185 cm,79 kg,4,Defender,https://media.api-sports.io/football/players/30772.png
49855,M. Jojić,Miloš,Jojić,33,1992-03-19,Beograd,Serbia,Serbia,177 cm,79 kg,8,Midfielder,https://media.api-sports.io/football/players/49855.png
1118,J. Toljan,Jeremy Isaiah Richard,Toljan,31,1994-08-08,Stuttgart,Germany,Germany,182 cm,74 kg,22,Defender,https://media.api-sports.io/football/players/1118.png
162145,A. Kamara,Abdoulaye,Kamara,21,2004-11-06,Conakry,Guinea,Guinea,182 cm,77 kg,32,Midfielder,https://media.api-sports.io/football/players/162145.png
2740,M. Langerak,Mitchell James,Langerak,37,1988-08-22,Emerald,Australia,Australia,193 cm,79 kg,1,Goalkeeper,https://media.api-sports.io/football/players/2740.png
17,C. Pulišić,Christian Mate,Pulišić,27,1998-09-18,Hershey,USA,USA,177 cm,73 kg,11,Midfielder,https://media.api-sports.io/football/players/17.png
1457,H. Mkhitaryan,Henrikh,Hamlet Mkhitaryan,36,1989-01-21,Yerevan,Armenia,Armenia,177 cm,75 kg,22,Midfielder,https://media.api-sports.io/football/players/1457.png
1863,C. Immobile,Ciro,Immobile,35,1990-02-20,Torre Annunziata,Italy,Italy,185 cm,78 kg,17,Attacker,https://media.api-sports.io/football/players/1863.png
26,M. Wolf,Marius,Wolf,30,1995-05-27,Coburg,Germany,Germany,188 cm,81 kg,17,Midfielder,https://media.api-sports.io/football/players/26.png
26343,S. Tigges,Steffen,Tigges,27,1998-07-31,Osnabrück,Germany,Germany,193 cm,90 kg,21,Attacker,https://media.api-sports.io/football/players/26343.png
1826,S. Haller,Sébastien Romain Teddy,Haller,31,1994-06-22,Ris-Orangis,France,Côte d'Ivoire,190 cm,82 kg,9,Attacker,https://media.api-sports.io/football/players/1826.png
158644,M. Beier,Maximilian,Beier,23,2002-10-17,Brandenburg an der Havel,Germany,Germany,183 cm,72 kg,14,Attacker,https://media.api-sports.io/football/players/158644.png
984,J. Brandt,Julian,Brandt,29,1996-05-02,Bremen,Germany,Germany,185 cm,83 kg,19,Midfielder,https://media.api-sports.io/football/players/984.png
24807,S. Özcan,Salih,Özcan,27,1998-01-11,Köln,Germany,Türkiye,182 cm,74 kg,8,Midfielder,https://media.api-sports.io/football/players/24807.png
25368,W. Anton,Waldemar,Riptsov Anton,29,1996-07-20,Almalyk,Uzbekistan,Germany,189 cm,86 kg,2,Defender,https://media.api-sports.io/football/players/25368.png
24845,J. Ryerson,Julian,Ryerson,28,1997-11-17,Lyngdal,Norway,Norway,183 cm,86 kg,26,Defender,https://media.api-sports.io/football/players/24845.png
25282,G. Kobel,Gregor,Kobel,28,1997-12-06,Zürich,Switzerland,Switzerland,195 cm,88 kg,1,Goalkeeper,https://media.api-sports.io/football/players/25282.png
161922,A. Knauff,Ansgar,Knauff,23,2002-01-10,Göttingen,Germany,Germany,180 cm,73 kg,36,Attacker,https://media.api-sports.io/football/players/161922.png
324957,T. Rothe,Tom Alexander,Rothe,21,2004-10-29,Rendsburg,Germany,Germany,193 cm,85 kg,15,Defender,https://media.api-sports.io/football/players/324957.png
1561,Marc Bartra,Marc,Bartra Aregall,34,1991-01-15,Sant Jaume dels Domenys,Spain,Spain,184 cm,70 kg,15,Defender,https://media.api-sports.io/football/players/1561.png
129718,J. Bellingham,Jude Victor William,Bellingham,22,2003-06-29,Stourbridge,England,England,186 cm,75 kg,5,Midfielder,https://media.api-sports.io/football/players/129718.png
2864,A. Isak,Alexander,Isak,26,1999-09-21,Stockholm,Sweden,Sweden,192 cm,77 kg,14,Attacker,https://media.api-sports.io/football/players/2864.png
18,J. Sancho,Jadon Malik,Sancho,25,2000-03-25,London,England,England,180 cm,76 kg,25,Attacker,https://media.api-sports.io/football/players/18.png
633,İ. Gündoğan,İlkay,Gündoğan,35,1990-10-24,Gelsenkirchen,Germany,Germany,180 cm,80 kg,22,Midfielder,https://media.api-sports.io/football/players/633.png
5,M. Akanji,Manuel Obafemi,Akanji,30,1995-07-19,Neftenbach,Switzerland,Switzerland,186 cm,91 kg,25,Defender,https://media.api-sports.io/football/players/5.png
249,D. Malen,Donyell,Malen,26,1999-01-19,Wieringen,Netherlands,Netherlands,176 cm,68 kg,21,Attacker,https://media.api-sports.io/football/players/249.png
47311,Mikel Merino,Mikel,Merino Zazón,29,1996-06-22,Pamplona,Spain,Spain,189 cm,83 kg,23,Midfielder,https://media.api-sports.io/football/players/47311.png
1991,S. Kagawa,Shinji,Kagawa,36,1989-03-17,Kobe,Japan,Japan,175 cm,68 kg,8,Midfielder,https://media.api-sports.io/football/players/1991.png
47446,E. Mor,Emre,Mor,28,1997-07-24,København,Denmark,Türkiye,169 cm,64 kg,99,Midfielder,https://media.api-sports.io/football/players/47446.png
9426,Maicosuel Reginaldo de Matos,Maicosuel Reginaldo,de Matos,39,1986-06-16,Cosmópolis,Brazil,Brazil,178 cm,59 kg,,Midfielder,https://media.api-sports.io/football/players/9426.png
1802,D. Abraham,David Ángel,Abraham,39,1986-07-15,Chabás,Argentina,Argentina,188 cm,83 kg,,Defender,https://media.api-sports.io/football/players/1802.png
9358,Carlos Eduardo,Carlos Eduardo,Marques Carlini,38,1987-07-18,Ajuricaba,Brazil,Brazil,171 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/9358.png
49862,D. Ba,Demba,Ba,40,1985-05-25,Sèvres,France,Senegal,189 cm,90 kg,,Attacker,https://media.api-sports.io/football/players/49862.png
25359,V. Ibišević,Vedad,Ibišević,41,1984-08-06,Vlasenica,Bosnia and Herzegovina,Bosnia and Herzegovina,188 cm,83 kg,,Attacker,https://media.api-sports.io/football/players/25359.png
48155,C. Obasi,Chinedu Ogbuke,Obasi,39,1986-06-01,Enugu,Nigeria,Nigeria,188 cm,79 kg,,Attacker,https://media.api-sports.io/football/players/48155.png
19054,Daniel Williams,Daniel,Williams,36,1989-03-08,Karlsruhe,Germany,USA,182 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/19054.png
25029,S. Schipplock,Sven,Schipplock,36,1988-11-08,Reutlingen,Germany,Germany,186 cm,84 kg,,Attacker,https://media.api-sports.io/football/players/25029.png
26298,Andreas Beck,Andreas,Beck,38,1987-03-13,Kemerovo,Russia,Germany,180 cm,75 kg,,Defender,https://media.api-sports.io/football/players/26298.png
25386,P. Schwegler,Pirmin,Schwegler,38,1987-03-09,Ettiswil,Switzerland,Switzerland,178 cm,74 kg,,Midfielder,https://media.api-sports.io/football/players/25386.png
457,E. Derdiyok,Eren,Derdiyok,37,1988-06-12,Basel,Switzerland,Switzerland,192 cm,93 kg,9,Attacker,https://media.api-sports.io/football/players/457.png
48152,T. Elyounoussi,Tarik,Elyounoussi,37,1988-02-23,Al Hoceima,Morocco,Norway,172 cm,66 kg,11,Attacker,https://media.api-sports.io/football/players/48152.png
720,L. Rupp,Lukas,Rupp,34,1991-01-08,Heidelberg,Germany,Germany,178 cm,73 kg,10,Midfielder,https://media.api-sports.io/football/players/720.png
18907,Joselu,José Luis,Sanmartín Mato,35,1990-03-27,Stuttgart,Germany,Spain,192 cm,86 kg,9,Attacker,https://media.api-sports.io/football/players/18907.png
706,J. Brenet,Joshua Benjamin,Brenet,31,1994-03-20,Kerkrade,Netherlands,Netherlands,181 cm,74 kg,20,Defender,https://media.api-sports.io/football/players/706.png
24924,J. Hoogma,Justin,Hoogma,27,1998-06-11,Enschede,Netherlands,Netherlands,190 cm,81 kg,21,Defender,https://media.api-sports.io/football/players/24924.png
426,M. Uth,Mark-Alexander,Uth,34,1991-08-24,Köln,Germany,Germany,185 cm,72 kg,13,Attacker,https://media.api-sports.io/football/players/426.png
2795,G. Sigurðsson,Gylfi Þór,Sigurðsson,36,1989-09-08,Reykjavík,Iceland,Iceland,186 cm,79 kg,23,Midfielder,https://media.api-sports.io/football/players/2795.png
710,K. Adams,Kasim,Adams Nuhu,30,1995-06-22,Accra,Ghana,Ghana,188 cm,90 kg,25,Defender,https://media.api-sports.io/football/players/710.png
2896,Kim Jin-Su,Jin-Su,Kim,33,1992-06-13,Jeonju,Korea Republic,Korea Republic,177 cm,68 kg,23,Defender,https://media.api-sports.io/football/players/2896.png
177661,J. Justvan,Julian,Justvan,27,1998-04-02,,Germany,Germany,178 cm,69 kg,17,Midfielder,https://media.api-sports.io/football/players/177661.png
713,K. Vogt,Kevin,Vogt,34,1991-09-23,Witten,Germany,Germany,194 cm,87 kg,22,Defender,https://media.api-sports.io/football/players/713.png
1818,M. Gaćinović,Mijat,Gaćinović,30,1995-02-08,Novi Sad,Serbia,Serbia,175 cm,67 kg,8,Midfielder,https://media.api-sports.io/football/players/1818.png
711,S. Posch,Stefan,Posch,28,1997-05-14,Judenburg,Austria,Austria,190 cm,82 kg,3,Defender,https://media.api-sports.io/football/players/711.png
715,C. Baumgartner,Christoph,Baumgartner,26,1999-08-01,Horn,Austria,Austria,180 cm,73 kg,14,Midfielder,https://media.api-sports.io/football/players/715.png
25158,D. Raum,David,Raum,27,1998-04-22,Nürnberg,Germany,Germany,180 cm,75 kg,22,Defender,https://media.api-sports.io/football/players/25158.png
137210,A. Stiller,Angelo,Stiller,24,2001-04-04,München,Germany,Germany,183 cm,77 kg,10,Midfielder,https://media.api-sports.io/football/players/137210.png
24993,S. Adamyan,Sargis,Adamyan,32,1993-05-23,Yerevan,Armenia,Armenia,184 cm,78 kg,23,Attacker,https://media.api-sports.io/football/players/24993.png
7691,M. Berisha,Mërgim,Berisha,27,1998-05-11,Berchtesgaden,Germany,Germany,186 cm,81 kg,7,Attacker,https://media.api-sports.io/football/players/7691.png
66019,A. Hložek,Adam,Hložek,23,2002-07-25,Ivančice,Czechia,Czechia,188 cm,84 kg,23,Attacker,https://media.api-sports.io/football/players/66019.png
25389,I. Bebou,Ihlas,Bebou,31,1994-04-23,Sokodé,Togo,Togo,185 cm,80 kg,9,Attacker,https://media.api-sports.io/football/players/25389.png
25242,M. Bülter,Marius,Bülter,32,1993-03-29,Ibbenbüren,Germany,Germany,188 cm,85 kg,21,Attacker,https://media.api-sports.io/football/players/25242.png
26300,O. Kabak,Ozan Muhammed,Kabak,25,2000-03-25,Ankara,Türkiye,Türkiye,187 cm,86 kg,5,Defender,https://media.api-sports.io/football/players/26300.png
28382,H. Tabaković,Haris,Tabaković,31,1994-06-20,Grenchen,Switzerland,Switzerland,196 cm,90 kg,25,Attacker,https://media.api-sports.io/football/players/28382.png
90590,G. Rutter,Georginio,Rutter,23,2002-04-20,Vannes,France,France,182 cm,83 kg,24,Attacker,https://media.api-sports.io/football/players/90590.png
723,Joelinton,Joelinton Cássio,Apolinário de Lira,29,1996-08-14,Aliança,Brazil,Brazil,186 cm,81 kg,7,Attacker,https://media.api-sports.io/football/players/723.png
2806,F. Schär,Fabian Lukas,Schär,34,1991-12-20,Wil,Switzerland,Switzerland,186 cm,84 kg,22,Defender,https://media.api-sports.io/football/players/2806.png
7539,João Klauss,João Klauss,de Mello,28,1997-03-01,Criciúma,Brazil,Brazil,190 cm,84 kg,9,Attacker,https://media.api-sports.io/football/players/7539.png
717,K. Demirbay,Kerem,Demirbay,32,1993-07-03,Herten,Germany,Germany,183 cm,73 kg,8,Midfielder,https://media.api-sports.io/football/players/717.png
302,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,34,1991-10-02,Maceió,Brazil,Brazil,181 cm,76 kg,10,Attacker,https://media.api-sports.io/football/players/302.png
90642,S. Kießling,Stefan,Kießling,41,1984-01-25,Lichtenfels,Germany,Germany,191 cm,81 kg,,Attacker,https://media.api-sports.io/football/players/90642.png
965,R. Özcan,Ramazan,Özcan,41,1984-06-28,Hohenems,Austria,Austria,184 cm,78 kg,,Goalkeeper,https://media.api-sports.io/football/players/965.png
80272,Juan,Juan,Silveira dos Santos,46,1979-02-01,Rio de Janeiro,Brazil,Brazil,180 cm,78 kg,,Defender,https://media.api-sports.io/football/players/80272.png
2754,R. Kruse,Robbie Thomas,Kruse,36,1988-10-05,Brisbane,Australia,Australia,179 cm,70 kg,,Attacker,https://media.api-sports.io/football/players/2754.png
114947,H. Balitsch,Hanno,Balitsch,44,1981-01-02,Alsbach-Hähnlein,Germany,Germany,182 cm,81 kg,,Midfielder,https://media.api-sports.io/football/players/114947.png
25077,S. Sam,Sidney,Sam,37,1988-01-31,Kiel,Germany,Germany,174 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/25077.png
26504,Samed Yeşil,Samed,Yeşil,31,1994-05-25,Düsseldorf,Germany,Germany,180 cm,72 kg,,Attacker,https://media.api-sports.io/football/players/26504.png
115117,J. Šimák,Jan,Šimák,46,1978-10-13,Tabor,Czech Republic,Czech Republic,182 cm,80 kg,,Midfielder,https://media.api-sports.io/football/players/115117.png
90672,C. Fritz,Clemens,Fritz,44,1980-12-07,Erfurt,Germany,Germany,183 cm,81 kg,,Midfielder,https://media.api-sports.io/football/players/90672.png
259283,L. Sinkiewicz,Lukas,Sinkiewicz,39,1985-10-09,Tichau,Poland,Germany,192 cm,91 kg,,Midfielder,https://media.api-sports.io/football/players/259283.png
259280,S. Freier,Sławomir Paweł,Freier,46,1979-07-26,Bytom,Poland,Germany,180 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/259280.png
977,L. Bender,Lars,Bender,36,1989-04-27,Rosenheim,Germany,Germany,185 cm,81 kg,,Defender,https://media.api-sports.io/football/players/977.png
66090,M. Kadlec,Michal,Kadlec,40,1984-12-13,Vyškov,Czechia,Czechia,185 cm,76 kg,3,Defender,https://media.api-sports.io/football/players/66090.png
25294,K. Stafylidis,Konstantinos,Stafylidis,31,1993-12-02,Thessaloniki,Greece,Greece,178 cm,74 kg,,Defender,https://media.api-sports.io/football/players/25294.png
1221,S. Azmoun,Sardar,Azmoun,30,1995-01-01,Gonbad-e Kavus,Iran,Iran,187 cm,80 kg,20,Attacker,https://media.api-sports.io/football/players/1221.png
25802,L. Grill,Hannes Lennart,Grill,26,1999-01-25,Idar-Oberstein,Germany,Germany,192 cm,85 kg,1,Goalkeeper,https://media.api-sports.io/football/players/25802.png
12666,Renato Augusto,Renato,Soares de Oliveira Augusto,37,1988-02-08,Rio de Janeiro,Brazil,Brazil,186 cm,86 kg,8,Midfielder,https://media.api-sports.io/football/players/12666.png
970,Wendell,Wendell,Nascimento Borges,32,1993-07-20,Fortaleza,Brazil,Brazil,178 cm,72 kg,18,Defender,https://media.api-sports.io/football/players/970.png
986,J. Pohjanpalo,Joel Julius Ilmari,Pohjanpalo,31,1994-09-13,Helsinki,Finland,Finland,186 cm,83 kg,20,Attacker,https://media.api-sports.io/football/players/986.png
969,T. Jedvaj,Tin,Jedvaj,30,1995-11-28,Zagreb,Croatia,Croatia,184 cm,82 kg,21,Defender,https://media.api-sports.io/football/players/969.png
24871,K. Papadopoulos,Kyriakos,Papadopoulos,33,1992-02-23,Katerini,Greece,Greece,185 cm,87 kg,20,Defender,https://media.api-sports.io/football/players/24871.png
1986,D. Vida,Domagoj,Vida,36,1989-04-29,Osijek,Croatia,Croatia,184 cm,76 kg,21,Defender,https://media.api-sports.io/football/players/1986.png
2886,J. Hernández,Javier,Hernández Balcázar,37,1988-06-01,Guadalajara,Mexico,Mexico,175 cm,73 kg,14,Attacker,https://media.api-sports.io/football/players/2886.png
536,D. Sinkgraven,Daley,Sinkgraven,30,1995-07-04,Assen,Netherlands,Netherlands,179 cm,67 kg,18,Defender,https://media.api-sports.io/football/players/536.png
1640,H. Çalhanoğlu,Hakan,Çalhanoğlu,31,1994-02-08,Mannheim,Germany,Türkiye,178 cm,76 kg,20,Midfielder,https://media.api-sports.io/football/players/1640.png
973,M. Weiser,Mitchell-Elijah,Weiser,31,1994-04-21,Troisdorf,Germany,Germany,177 cm,70 kg,8,Defender,https://media.api-sports.io/football/players/973.png
972,J. Tah,Jonathan,Glao Tah,29,1996-02-11,Hamburg,Germany,Germany,195 cm,94 kg,4,Defender,https://media.api-sports.io/football/players/972.png
733,Dani Carvajal,Daniel,Carvajal Ramos,33,1992-01-11,Leganés,Spain,Spain,173 cm,73 kg,2,Defender,https://media.api-sports.io/football/players/733.png
186,Son Heung-Min,Heung-Min,Son,33,1992-07-08,Chuncheon,Korea Republic,Korea Republic,183 cm,78 kg,7,Attacker,https://media.api-sports.io/football/players/186.png
1438,B. Leno,Bernd,Leno,33,1992-03-04,Bietigheim-Bissingen,Germany,Germany,189 cm,82 kg,17,Goalkeeper,https://media.api-sports.io/football/players/1438.png
978,K. Havertz,Kai Lukas,Havertz,26,1999-06-11,Aachen,Germany,Germany,193 cm,83 kg,29,Midfielder,https://media.api-sports.io/football/players/978.png
404,B. Oczipka,Bastian,Oczipka,36,1989-01-12,Bergisch Gladbach,Germany,Germany,185 cm,85 kg,,Defender,https://media.api-sports.io/football/players/404.png
39200,O. Occéan,Olivier,Occéan,43,1981-10-23,Quebec,Canada,Canada,185 cm,86 kg,,Attacker,https://media.api-sports.io/football/players/39200.png
15401,Gordon Schildenfeld,Gordon,Schildenfeld,40,1985-03-18,Šibenik,Croatia,Croatia,191 cm,89 kg,,Defender,https://media.api-sports.io/football/players/15401.png
34742,L. Castaignos,Luc,Castaignos,32,1992-09-27,Schiedam,Netherlands,Netherlands,187 cm,78 kg,9,Attacker,https://media.api-sports.io/football/players/34742.png
48379,C. Zambrano,Carlos Augusto,Zambrano Ochandarte,36,1989-07-10,Callao,Peru,Peru,185 cm,77 kg,5,Defender,https://media.api-sports.io/football/players/48379.png
1828,L. Jović,Luka,Jović,28,1997-12-23,Bijeljina,Bosnia and Herzegovina,Serbia,181 cm,78 kg,9,Attacker,https://media.api-sports.io/football/players/1828.png
1830,Gonçalo Paciência,Gonçalo,Mendes Paciência,31,1994-08-01,Porto,Portugal,Portugal,184 cm,81 kg,99,Attacker,https://media.api-sports.io/football/players/1830.png
1813,J. Willems,Jetro Danovich,Sexer Willems,31,1994-03-30,Rotterdam,Netherlands,Netherlands,169 cm,65 kg,15,Defender,https://media.api-sports.io/football/players/1813.png
25292,P. Max,Philipp Martin,Max,32,1993-09-30,Viersen,Germany,Germany,177 cm,74 kg,31,Defender,https://media.api-sports.io/football/players/25292.png
